folder_name,depth,sub_links_count,image_count,video_count,sub_links,image_urls,video_urls
web_rainbows,2,6,7,2,"@https://leesoojeong1124.github.io/web-ai/web_rainbows, @https://leesoojeong1124.github.io/web-ai/web_rainbows/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_rainbows/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_rainbows/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_rainbows/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_rainbows/section_level_2/image/image.html","https://images.unsplash.com/photo-1626282389471-ef2f5cbc4422?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxyYWluYm93c3xlbnwwfDB8fHwxNzYyNzQzODM0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1643204616574-e6bb824d3c35?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxyYWluYm93c3xlbnwwfDB8fHwxNzYyNzQzODM0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1603663597609-bebe481584d3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxyYWluYm93c3xlbnwwfDB8fHwxNzYyNzQzODM0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1558567081-4225ac92dc2e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxyYWluYm93c3xlbnwwfDB8fHwxNzYyNzQzODM0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1589307579417-cae6cbac05dc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxyYWluYm93c3xlbnwwfDB8fHwxNzYyNzQzODM0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1642716553395-99e3d79086c7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxyYWluYm93c3xlbnwwfDB8fHwxNzYyNzQzODM0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1620592044710-e7a7afaefb7f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxyYWluYm93c3xlbnwwfDB8fHwxNzYyNzQzODM0fDA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2022/04/24/114906-702640194_medium.mp4, https://cdn.pixabay.com/video/2022/09/27/132691-754563697_medium.mp4"
web_rivers,1,5,6,1,"@https://leesoojeong1124.github.io/web-ai/web_rivers, @https://leesoojeong1124.github.io/web-ai/web_rivers/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_rivers/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_rivers/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_rivers/image/image.html","https://images.unsplash.com/photo-1557242836-b5ab8bb0ebb4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxyaXZlcnN8ZW58MHwwfHx8MTc2MjcyMzU2NHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1568078368899-227e4e7d4682?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxyaXZlcnN8ZW58MHwwfHx8MTc2MjcyMzU2NHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1448099940878-e0c48ea3a165?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxyaXZlcnN8ZW58MHwwfHx8MTc2MjcyMzU2NHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1552920206-29263d9b2a1c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxyaXZlcnN8ZW58MHwwfHx8MTc2MjcyMzU2NHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1627408507295-b817ca1bb9d5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxyaXZlcnN8ZW58MHwwfHx8MTc2MjcyMzU2NHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1610997186335-12de8a2dc7fd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxyaXZlcnN8ZW58MHwwfHx8MTc2MjcyMzU2NHww&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2024/12/15/246856_medium.mp4
web_robots,0,1,8,1,@https://leesoojeong1124.github.io/web-ai/web_robots,"https://images.unsplash.com/photo-1737644467636-6b0053476bb2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxyb2JvdHN8ZW58MHwwfHx8MTc2MjcxMzc3MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1582571352032-448f7928eca3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxyb2JvdHN8ZW58MHwwfHx8MTc2MjcxMzc3MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1601132359864-c974e79890ac?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxyb2JvdHN8ZW58MHwwfHx8MTc2MjcxMzc3MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1507146153580-69a1fe6d8aa1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxyb2JvdHN8ZW58MHwwfHx8MTc2MjcxMzc3MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1581878611345-3fe425a0f833?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxyb2JvdHN8ZW58MHwwfHx8MTc2MjcxMzc3MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1485827404703-89b55fcc595e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxyb2JvdHN8ZW58MHwwfHx8MTc2MjcxMzc3MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1563207153-f403bf289096?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxyb2JvdHN8ZW58MHwwfHx8MTc2MjcxMzc3MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1533915828531-55b274d98dc5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxyb2JvdHN8ZW58MHwwfHx8MTc2MjcxMzc3MHww&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2022/03/09/110247-688187444_medium.mp4
web_running,1,5,5,2,"@https://leesoojeong1124.github.io/web-ai/web_running, @https://leesoojeong1124.github.io/web-ai/web_running/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_running/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_running/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_running/image/image.html","https://images.unsplash.com/photo-1581889470536-467bdbe30cd0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxydW5uaW5nfGVufDB8MHx8fDE3NjI3MzQ3OTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1552674605-db6ffd4facb5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxydW5uaW5nfGVufDB8MHx8fDE3NjI3MzQ3OTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1486218119243-13883505764c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxydW5uaW5nfGVufDB8MHx8fDE3NjI3MzQ3OTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1502904550040-7534597429ae?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxydW5uaW5nfGVufDB8MHx8fDE3NjI3MzQ3OTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1590333748338-d629e4564ad9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxydW5uaW5nfGVufDB8MHx8fDE3NjI3MzQ3OTB8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2017/03/04/8140-207209061_medium.mp4, https://cdn.pixabay.com/video/2019/10/04/27539-364430966_medium.mp4"
web_salads,2,6,6,2,"@https://leesoojeong1124.github.io/web-ai/web_salads, @https://leesoojeong1124.github.io/web-ai/web_salads/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_salads/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_salads/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_salads/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_salads/section_level_2/image/image.html","https://images.unsplash.com/photo-1607532941433-304659e8198a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxzYWxhZHN8ZW58MHwwfHx8MTc2Mjc0NjAzMHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1651978595428-b79169f223a5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxzYWxhZHN8ZW58MHwwfHx8MTc2Mjc0NjAzMHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1512621776951-a57141f2eefd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxzYWxhZHN8ZW58MHwwfHx8MTc2Mjc0NjAzMHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1662743086910-38419bbf7f34?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxzYWxhZHN8ZW58MHwwfHx8MTc2Mjc0NjAzMHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1551248429-40975aa4de74?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxzYWxhZHN8ZW58MHwwfHx8MTc2Mjc0NjAzMHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1578687388049-079580e6eb2d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxzYWxhZHN8ZW58MHwwfHx8MTc2Mjc0NjAzMHww&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2016/06/20/3510-171566772_medium.mp4, https://cdn.pixabay.com/video/2021/05/25/75271-555047154_medium.mp4"
web_sandwiches,1,5,8,3,"@https://leesoojeong1124.github.io/web-ai/web_sandwiches, @https://leesoojeong1124.github.io/web-ai/web_sandwiches/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_sandwiches/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_sandwiches/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_sandwiches/image/image.html","https://images.unsplash.com/photo-1628191010210-a59de33e5941?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxzYW5kd2ljaGVzfGVufDB8MHx8fDE3NjI3MzYwNjB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1630503941853-8c1b74c19660?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxzYW5kd2ljaGVzfGVufDB8MHx8fDE3NjI3MzYwNjB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1621852004158-f3bc188ace2d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxzYW5kd2ljaGVzfGVufDB8MHx8fDE3NjI3MzYwNjB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1639667852145-466e29aa49fd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxzYW5kd2ljaGVzfGVufDB8MHx8fDE3NjI3MzYwNjB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1716535233357-822bcc293573?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxzYW5kd2ljaGVzfGVufDB8MHx8fDE3NjI3MzYwNjB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1670710029403-607db8eeec83?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxzYW5kd2ljaGVzfGVufDB8MHx8fDE3NjI3MzYwNjB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1481070414801-51fd732d7184?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxzYW5kd2ljaGVzfGVufDB8MHx8fDE3NjI3MzYwNjB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1621800043295-a73fe2f76e2c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxzYW5kd2ljaGVzfGVufDB8MHx8fDE3NjI3MzYwNjB8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2021/07/26/82786-580050836_medium.mp4, https://cdn.pixabay.com/video/2021/07/26/82787-580050833_medium.mp4, https://cdn.pixabay.com/video/2015/10/16/1012-142621206_medium.mp4"
web_security,1,6,8,3,"@https://leesoojeong1124.github.io/web-ai/web_security, @https://leesoojeong1124.github.io/web-ai/web_security/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_security/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_security/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_security/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_security/image/image.html","https://images.unsplash.com/photo-1485230405346-71acb9518d9c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxzZWN1cml0eXxlbnwwfDB8fHwxNzYyNzQxODI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1523961131990-5ea7c61b2107?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxzZWN1cml0eXxlbnwwfDB8fHwxNzYyNzQxODI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1614064641938-3bbee52942c7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxzZWN1cml0eXxlbnwwfDB8fHwxNzYyNzQxODI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1451187580459-43490279c0fa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxzZWN1cml0eXxlbnwwfDB8fHwxNzYyNzQxODI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1496368077930-c1e31b4e5b44?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxzZWN1cml0eXxlbnwwfDB8fHwxNzYyNzQxODI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1548092372-0d1bd40894a3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxzZWN1cml0eXxlbnwwfDB8fHwxNzYyNzQxODI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1550751827-4bd374c3f58b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxzZWN1cml0eXxlbnwwfDB8fHwxNzYyNzQxODI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1520697830682-bbb6e85e2b0b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxzZWN1cml0eXxlbnwwfDB8fHwxNzYyNzQxODI0fDA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2024/09/09/230555_medium.mp4, https://cdn.pixabay.com/video/2024/09/09/230545_medium.mp4, https://cdn.pixabay.com/video/2024/09/09/230553_medium.mp4"
web_servers,1,4,8,3,"@https://leesoojeong1124.github.io/web-ai/web_servers, @https://leesoojeong1124.github.io/web-ai/web_servers/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_servers/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_servers/image/image.html","https://images.unsplash.com/photo-1558494949-ef010cbdcc31?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxzZXJ2ZXJzfGVufDB8MHx8fDE3NjI3NDU4NzF8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1560732488-6b0df240254a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxzZXJ2ZXJzfGVufDB8MHx8fDE3NjI3NDU4NzF8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1691435828932-911a7801adfb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxzZXJ2ZXJzfGVufDB8MHx8fDE3NjI3NDU4NzF8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1695668548342-c0c1ad479aee?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxzZXJ2ZXJzfGVufDB8MHx8fDE3NjI3NDU4NzF8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1683322499436-f4383dd59f5a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxzZXJ2ZXJzfGVufDB8MHx8fDE3NjI3NDU4NzF8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1584169417032-d34e8d805e8b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxzZXJ2ZXJzfGVufDB8MHx8fDE3NjI3NDU4NzF8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1484557052118-f32bd25b45b5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxzZXJ2ZXJzfGVufDB8MHx8fDE3NjI3NDU4NzF8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1580106815433-a5b1d1d53d85?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxzZXJ2ZXJzfGVufDB8MHx8fDE3NjI3NDU4NzF8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2020/08/31/48702-454879738_medium.mp4, https://cdn.pixabay.com/video/2018/03/09/14907-259623341_medium.mp4, https://cdn.pixabay.com/video/2021/05/07/73328-548173357_medium.mp4"
web_singing,0,1,8,3,@https://leesoojeong1124.github.io/web-ai/web_singing,"https://images.unsplash.com/photo-1516280440614-37939bbacd81?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxzaW5naW5nfGVufDB8MHx8fDE3NjI3NDQxNzN8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1534886317787-63ec182818cc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxzaW5naW5nfGVufDB8MHx8fDE3NjI3NDQxNzN8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1527236102507-6e5ac2692925?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxzaW5naW5nfGVufDB8MHx8fDE3NjI3NDQxNzN8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1522863602463-afebb8886ab2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxzaW5naW5nfGVufDB8MHx8fDE3NjI3NDQxNzN8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1597169428801-7c1adf2623bd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxzaW5naW5nfGVufDB8MHx8fDE3NjI3NDQxNzN8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1623517272043-cae1572afc96?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxzaW5naW5nfGVufDB8MHx8fDE3NjI3NDQxNzN8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1593827992027-f02b16183bab?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxzaW5naW5nfGVufDB8MHx8fDE3NjI3NDQxNzN8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1453738773917-9c3eff1db985?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxzaW5naW5nfGVufDB8MHx8fDE3NjI3NDQxNzN8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2019/10/02/27483-363961197_medium.mp4, https://cdn.pixabay.com/video/2017/05/02/8934-215871562_medium.mp4, https://cdn.pixabay.com/video/2020/05/12/38891-418897479_medium.mp4"
web_skiing,0,1,4,2,@https://leesoojeong1124.github.io/web-ai/web_skiing,"https://images.unsplash.com/photo-1498576260462-eefc9d0ce9f7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxza2lpbmd8ZW58MHwwfHx8MTc2MjczMTk5MXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1551698618-1dfe5d97d256?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxza2lpbmd8ZW58MHwwfHx8MTc2MjczMTk5MXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1616429553002-faf23468952d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxza2lpbmd8ZW58MHwwfHx8MTc2MjczMTk5MXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1664436341001-b02974ae7524?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxza2lpbmd8ZW58MHwwfHx8MTc2MjczMTk5MXww&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2017/12/17/13443-248520516_medium.mp4, https://cdn.pixabay.com/video/2019/04/20/22924-331768755_medium.mp4"
web_smartphones,0,1,4,3,@https://leesoojeong1124.github.io/web-ai/web_smartphones,"https://images.unsplash.com/photo-1663245482988-22fad02654e3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxzbWFydHBob25lc3xlbnwwfDB8fHwxNzYyNzE3MjEyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1721686602598-005825cce7c8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxzbWFydHBob25lc3xlbnwwfDB8fHwxNzYyNzE3MjEyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1604671368394-2240d0b1bb6c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxzbWFydHBob25lc3xlbnwwfDB8fHwxNzYyNzE3MjEyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1719945421298-f03d3d80c3e1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxzbWFydHBob25lc3xlbnwwfDB8fHwxNzYyNzE3MjEyfDA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2015/09/09/736-138808023_medium.mp4, https://cdn.pixabay.com/video/2023/10/04/183448-871250596_medium.mp4, https://cdn.pixabay.com/video/2020/05/04/38084-416330724_medium.mp4"
